email,timestamp,emotion,confidence,model_type,session_id
Bob,2025-05-02 21:40:39,happy,0.8097127676010132,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:39,happy,0.8096702098846436,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:39,happy,0.8169467449188232,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,happy,0.7578248977661133,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,happy,0.8069282174110413,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,happy,0.8254001140594482,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,happy,0.8028591871261597,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,sad,0.47959983348846436,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,neutral,0.14831791818141937,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,sad,0.4570713937282562,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:40,sad,0.6033733487129211,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.7456690073013306,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.6923815608024597,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.7367230653762817,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.5911948084831238,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.7388791441917419,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.7388791441917419,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:41,sad,0.9758211970329285,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.9348843097686768,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.7602729201316833,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.7313240170478821,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.5864076614379883,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.7740722894668579,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.6623449325561523,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.6259098052978516,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:42,sad,0.5968427658081055,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.492814838886261,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.7689036130905151,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.5960208773612976,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.651020884513855,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.6174994707107544,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.6022519469261169,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.6408366560935974,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.6019247174263,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:43,sad,0.6568794250488281,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.5020784735679626,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.5020784735679626,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.5390090346336365,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.4228517711162567,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.48134633898735046,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.4406953454017639,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.5833114981651306,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:44,sad,0.5961394309997559,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.5416539907455444,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,neutral,0.5234775543212891,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.5467123985290527,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.6757540106773376,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.5121687054634094,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.40166175365448,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,neutral,0.6913716793060303,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:45,sad,0.558692455291748,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,sad,0.44129452109336853,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,neutral,0.649178147315979,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,neutral,0.4648035168647766,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,neutral,0.4976364076137543,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,neutral,0.6871370077133179,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,sad,0.42665621638298035,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:46,sad,0.42373377084732056,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,neutral,0.46496763825416565,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,sad,0.6046913862228394,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,neutral,0.2676694691181183,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,sad,0.45682165026664734,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,sad,0.5679580569267273,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,sad,0.5679580569267273,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:47,happy,0.6100341081619263,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.6100341081619263,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.44074854254722595,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.45585718750953674,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7321737408638,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7193322777748108,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7790969610214233,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7554575800895691,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7407195568084717,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:48,happy,0.7609494924545288,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.7609494924545288,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.7575929164886475,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.6714438199996948,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.7337152361869812,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.43601638078689575,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:49,happy,0.43601638078689575,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,happy,0.45044568181037903,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,neutral,0.49880820512771606,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,neutral,0.6271470785140991,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
Bob,2025-05-02 21:40:50,neutral,0.6271470785140991,doctor-patient,8d86e661-8916-4407-86e6-12636397ab4f
